Serial No.,CAS No.,Prefix,Name,Haz. sub.,DG Class,DG Subclass,Schedule,Packing group,UN No.,Size,Size Unit,Location
100010047200,14220-64-5,,bis(benzonitrile)dichloropalladium (II),No,,,,,,10,gram,Flammable solid Dessicator 1
100010047300,14264-16-5,,bis(triphenylphosphine) nickel (II) chloride,No,,,,,,10,gram,Flammable solid Dessicator 1
100010047400,18171-74-9,t-,butyltrichlorosilane,Yes,,,,,,10,gram,Flammable solid Dessicator 1
100010040200,363-72-4,,pentafluorobenzene,Yes,3,,,II,1993,25,gram,Flammable liquid Small
100010151600,602-94-8,,pentafluorobenzoic acid,Yes,6.1,,,III,2811,10,gram,Toxic TS3
100010115900,880-78-4,,pentafluoronitrobenzene,Yes,,,,,,5,gram,Harmful H7
100010115901,880-78-4,,pentafluoronitrobenzene,Yes,,,,,,5,gram,Harmful H7
100010062300,1591-95-3,,pentafluorophenyl isocyanate,Yes,6.1,,,III,2206,5,gram,Freezer 1 S4 B2
100010116000,62995-79-3,"N,2,2,6,6-",pentamethylpiperidin-4-amine,Yes,,,,,,5,gram,Harmful H7
100010070500,1629-58-9,1-,penten-3-one,Yes,3,6.1,,II,3286,25,gram,Fridge S2 B1
100010070501,1629-58-9,1-,penten-3-one,Yes,3,6.1,,II,3286,10,milliliter,Fridge S2 B1
100010073100,04/09/6089,4-,pentynoic acid,Yes,8,,,II,3261,1,gram,Fridge S3 B1
100010073101,04/09/6089,4-,pentynoic acid,Yes,8,,,II,3261,1,gram,Fridge S3 B1
100010065600,79-21-0,,peracetic acid,Yes,5.2,8,,,3109,100,milliliter,Fridge S1
100010116100,2378-02-01,,perfluoro-t-butanol,Yes,,,,,,25,gram,Harmful H7
100010116200,548-39-0,,perinaphthenone,No,,,,,,1,gram,Harmful H7
100010116201,548-39-0,,perinaphthenone,No,,,,,,1,gram,Harmful H7
100010102200,128-69-8,,"perylene-3,4,9,10-tetracarboxylic dianhydride",Yes,,,,,,100,gram,Harmful H27
100010151700,66-71-7,"1,10-",phenanthroline,Yes,6.1,,,III,2811,25,gram,Toxic TS3
100010116300,54258-41-2,"(1,10)-",phenanthroline-5-amine,Yes,,,,,,1,gram,Harmful H7
100010147100,108-95-2,,phenol,Yes,6.1,,,II,1671,500,gram,Toxic TL3
100010147101,108-95-2,,phenol,Yes,6.1,,,II,1671,500,gram,Toxic TL3
100010147102,108-95-2,,phenol,Yes,6.1,,,II,1671,10,gram,Toxic TM6
100010147103,108-95-2,,phenol,Yes,6.1,,,II,1671,100,gram,Toxic TM6
100010060400,2148-14-3,9-,phenoxyacridine,Yes,,,,,,5,gram,Freezer 1 S4 B1
100010088700,101-84-8,,phenyl ether,Yes,9,,,,,100,gram,Harmful H14
100010063100,103-71-9,,phenyl isocyanate,Yes,6.1,3,,I,2487,5,gram,Freezer 1 S5 B1
100010116400,2038-57-5,3-,phenyl-1-propylamine,No,,,,,,2,milliliter,Harmful H7
100010116500,37595-74-7,N-,phenyl-bis-trifluoromethane sulfonimide,Yes,,,,,,5,gram,Harmful H7
100010070600,122-78-1,,phenylacetaldehyde,Yes,,,,,,25,milliliter,Fridge S2 B1
100010116600,98-80-6,,phenylboronic acid,Yes,,,,,,10,gram,Harmful H7
100010146400,95-54-5,"1,2-",phenylenediamine,Yes,6.1,,,,,100,gram,Toxic TM6
100010146500,106-50-3,p-,phenylenediamine,Yes,6.1,,,III,1673,50,gram,Toxic TM6
100010146501,106-50-3,p-,phenylenediamine,Yes,6.1,,,III,1673,50,gram,Toxic TM6
100010146600,64-04-0,,phenylethylamine,Yes,6.1,8,,,,10,gram,Toxic TM6
100010151800,100-63-0,,phenylhydrazine,Yes,6.1,,,II,2572,100,milliliter,Toxic TS3
100010073200,100-58-3,,phenylmagnesium bromide,Yes,4.3,3,,I,3399,100,milliliter,Fridge S3 B1
100010151900,941-69-5,N-,phenylmaleimide,Yes,6.1,,,,,25,gram,Toxic TS3
100010152000,34837-55-3,,phenylselenyl bromide,Yes,6.1,8,,II,2928,25,gram,Toxic TS3
100010171500,5707-04-0,,phenylselenyl chloride,Yes,6.1,8,,II,2928,10,gram,Toxic TS3
100010171600,5707-04-0,,phenylselenyl chloride,Yes,6.1,8,,II,2928,10,gram,Toxic TS3
100010171700,5707-04-0,,phenylselenyl chloride,Yes,6.1,8,,II,2928,10,gram,Toxic TS3
100010171800,5707-04-0,,phenylselenyl chloride,Yes,6.1,8,,II,2928,10,gram,Toxic TS3
100010152100,5707-04-0,,phenylselenyl chloride,Yes,6.1,8,,II,2928,10,gram,Toxic TS3
100010152101,5707-04-0,,phenylselenyl chloride,Yes,6.1,8,,II,2928,50,gram,Toxic TS3
100010139900,98-13-5,,phenyltrichlorosilane,Yes,6.1,,,,,1,liter,Toxic TL3
100010047401,18171-74-9,t-,butyltrichlorosilane,Yes,,,,,,10,gram,Flammable solid Dessicator 1
100010116700,5535-48-8,,phenylvinylsulfone,No,,,,,,5,gram,Harmful H7
100010116701,5535-48-8,,phenylvinylsulfone,No,,,,,,5,gram,Harmful H7
100010065000,75-44-5,,phosgene in toluene,Yes,3,6.1,,,,100,milliliter,Fridge Door
100010065100,75-44-5,,phosgene in toluene,Yes,3,6.1,,,,500,milliliter,Fridge Door
100010053500,72556-74-2,,phosphocholine chloride calcium salt hydrate,No,,,,,,5,gram,Freezer 1 S2 B1
100010047500,14694-95-2,,tris(triphenylphosphine)rhodium (I) chloride,No,,,,III,1993,1,gram,Flammable solid Dessicator 1
100010040300,67-63-0,,phosphomolybdic acid solution,Yes,3,8,,II,2924,100,milliliter,Flammable liquid Small
100010020300,10025-87-3,,phosphorous oxychloride,Yes,8,,,,,250,milliliter,Corrosive Acid 2
100010020301,10025-87-3,,phosphorous oxychloride,Yes,8,,,,,250,milliliter,Corrosive Acid 2
100010020302,10025-87-3,,phosphorous oxychloride,Yes,8,,,,,500,milliliter,Corrosive Acid 2
100010020400,1314-56-3,,phosphorous pentoxide,Yes,8,,,II,1807,250,gram,Corrosive Acid 2
100010020500,7789-60-8,,phosphorous tribromide,Yes,,,,,,100,gram,Corrosive Acid 2
100010020501,7789-60-8,,phosphorous tribromide,Yes,,,,,,25,gram,Corrosive Acid 2
100010020502,7789-60-8,,phosphorous tribromide,Yes,,,,,,25,gram,Corrosive Acid 2
100010017900,7664-38-2,,phospohoric acid (orthophosphoric acid),Yes,8,,,,,2.5,liter,Corrosive Acid 1
100010088800,85-44-9,,phthalic anhydride,Yes,9,,,III,3077,1,kilogram,Harmful H14
100010053600,87-41-2,,phthalide,Yes,,,,,,25,gram,Freezer 1 S2 B1
100010100100,85-41-6,,phthalimide,Yes,,,,,,500,gram,Harmful H24
100010040400,109-06-8,2-,picoline,Yes,3,,,II,2313,500,gram,Flammable liquid Small
100010040500,108-99-6,3-,picoline,No,,,,,,50,milliliter,Flammable liquid Small
100010040600,108-89-4,4-,picoline,Yes,3,,,III,2313,250,milliliter,Flammable liquid Small
100010040601,108-89-4,4-,picoline,Yes,3,,,III,2313,500,milliliter,Flammable liquid Small
100010040602,108-89-4,4-,picoline,Yes,3,,,III,2313,100,milliliter,Flammable liquid Small
100010040603,108-89-4,4-,picoline,Yes,3,,,III,2313,500,milliliter,Flammable liquid Small
100010088900,98-98-6,2-,picolinic acid,Yes,,,,,,100,gram,Harmful H14
100010010900,824-40-8,,picolinic acid N-oxide,Yes,,,,,,5,gram,Harmful H19
100010020600,88-89-1,,picric acid (in ethanol),Yes,,,,,,50,gram,Corrosive Acid 2
100010089000,76-09-5,,pinacol,Yes,,,,,,100,gram,Harmful H14
100010023600,110-85-0,,piperazine,Yes,8,3,,,2579,500,gram,Corrosive Base 2
100010136700,110-89-4,,piperidine,Yes,8,3,3,I,2401,100,milliliter,Poisons Draw 3
100010136701,110-89-4,,piperidine,Yes,8,3,3,I,2401,100,milliliter,Poisons Draw 3
100010127400,1257081-01-8,,piperidine-3-thiol hydrochloride,No,,,,,,1,gram,Freezer 2
100010053700,4897-50-1,4-,piperidinopiperidine,Yes,,,,,,10,gram,Freezer 1 S2 B1
100010078500,40064-34-4,4-,piperidone monohydrate hydrochloride,Yes,,,,,,50,gram,Fridge S4 B1
100010056300,495-76-1,,piperonyl alcohol,No,,,,,,100,gram,Freezer 1 S2 B2
100010047600,13965-03-02,,bis(triphenylphosphine) palladium (II) dichloride,No,,,,,,5,gram,Flammable solid Dessicator 1
100010047601,13965-03-02,,bis(triphenylphosphine) palladium (II) dichloride,No,,,,,,5,gram,Flammable solid Dessicator 1
100010170100,16853-85-3,,lithium aluminium hydride,Yes,4.3,,,,1410,100,gram,Flammable solid Dessicator 1
100010047700,32740-79-7,,ruthenium (IV) oxide hydride,Yes,,,,,,5,gram,Flammable solid Dessicator 1
100010047800,25895-60-7,,sodium cyanoborohydride,Yes,4.1,,,,,10,gram,Flammable solid Dessicator 1
100010047801,25895-60-7,,sodium cyanoborohydride,Yes,4.1,,,,,25,gram,Flammable solid Dessicator 1
100010047802,25895-60-7,,sodium cyanoborohydride,Yes,4.1,,,,,50,gram,Flammable solid Dessicator 1
100010100200,25232-41-1,,poly-4-vinylpyridine,Yes,,,,,,250,gram,Harmful H24
100010058100,9017-40-7,,poly(4-vinylpyridine) crosslinked,No,,,,,,10,gram,Freezer 1 S3 B1
100010124500,89551-24-6,,poly(styrene-co-vinylbenzylamine-co-divinylbenzene),Yes,,,,,,10,gram,Harmful H9
100010047900,14694-95-2,,tris(triphenylphosphine)rhodium (I) chloride,No,,,,III,1993,1,gram,Flammable solid Dessicator 1
100010053800,37211-65-7,,polynucleotide kinase (10mM solution),No,,,,,,25,microliter,Freezer 1 S2 B1
100010053801,37211-65-7,,polynucleotide kinase (10mM solution),No,,,,,,25,microliter,Freezer 1 S2 B1
100010020700,8017-16-1,,polyphosphoric acid,Yes,8,,,II,3261,500,milliliter,Corrosive Acid 2
100010048000,3375-31-3,,palladium (II) acetate,Yes,,,,,,10,gram,Flammable solid Dessicator 2
100010048001,3375-31-3,,palladium (II) acetate,Yes,,,,,,10,gram,Flammable solid Dessicator 2
100010048002,3375-31-3,,palladium (II) acetate,Yes,,,,,,2,gram,Flammable solid Dessicator 2
100010048100,7440-05-3,,palladium on activated carbon,Yes,,,,,,30,gram,Flammable solid Dessicator 2
100010135700,7758-02-03,,potassium bromide,Yes,,,3,,,500,gram,Poisons Draw 2
100010135701,7758-02-03,,potassium bromide,Yes,,,3,,,500,gram,Poisons Draw 2
100010135702,7758-02-03,,potassium bromide,Yes,,,3,,,100,gram,Poisons Draw 2
100010135703,7758-02-03,,potassium bromide,Yes,,,3,,,100,gram,Poisons Draw 2
100010135704,7758-02-03,,potassium bromide,Yes,,,3,,,100,gram,Poisons Draw 2
100010138700,0584-08-07,,potassium carbonate,Yes,,,,,,500,gram, Sieves/drying agents
100010138701,0584-08-07,,potassium carbonate,Yes,,,,,,500,gram, Sieves/drying agents
100010138702,0584-08-07,,potassium carbonate,Yes,,,,,,500,gram, Sieves/drying agents
100010089100,590-28-3,,potassium cyanate,No,,,,,,100,gram,Harmful H14
100010134800,151-50-8,,potassium cyanide,Yes,6.1,,7,,1680,250,gram,Poisons Draw 1
100010048200,7440-05-3,,palladium on activated carbon,No,,,,,,2,gram,Flammable solid Dessicator 2
100010048300,7440-05-3,,palladium on activated carbon,Yes,,,,,,10,gram,Flammable solid Dessicator 2
100010048301,7440-05-3,,palladium on activated carbon,Yes,,,,,,10,gram,Flammable solid Dessicator 2
100010048302,7440-05-3,,palladium on activated carbon,Yes,,,,,,10,gram,Flammable solid Dessicator 2
100010048400,7440-05-3,,palladium on activated carbon,No,,,,,,25,gram,Flammable solid Dessicator 2
100010157300,17084-13-8,,potassium hexafluorophosphate,Yes,8,,,II,3260,None,,Corrosive Acid 2
100010048500,7440-05-3,,palladium on activated carbon,No,,,,,,5,gram,Flammable solid Dessicator 2
100010048600,7647-10-1,,palladium chloride,Yes,6.1,8,,II,3290,1,gram,Flammable solid Dessicator 2
100010048601,7647-10-1,,palladium chloride,Yes,6.1,8,,II,3290,1,gram,Flammable solid Dessicator 2
100010100300,298-14-6,,potassium hydrogen carbonate,No,,,,,,500,gram,Harmful H24
100010100301,298-14-6,,potassium hydrogen carbonate,No,,,,,,500,gram,Harmful H24
100010048602,7647-10-1,,palladium chloride,Yes,6.1,8,,II,3290,1,gram,Flammable solid Dessicator 2
100010048603,7647-10-1,,palladium chloride,Yes,6.1,8,,II,3290,1,gram,Flammable solid Dessicator 2
100010048700,7440-05-3,,palladium on activated carbon,Yes,,,,,,2,gram,Flammable solid Dessicator 2
100010023700,1310-58-3,,potassium hydroxide pellets,Yes,8,,,II,1807,500,gram,Corrosive Base 2
100010023701,1310-58-3,,potassium hydroxide pellets,Yes,8,,,II,1807,500,gram,Corrosive Base 2
100010048800,1314-08-5,,palladium oxide,Yes,,,,,,1,gram,Flammable solid Dessicator 2
100010048900,7440-06-04,,platinum on activated carbon,No,,,,,,10,gram,Flammable solid Dessicator 2
100010049000,16919-73-6,,potassium hexachloropalladate (IV),Yes,,,,,,5,gram,Flammable solid Dessicator 2
100010049100,10025-98-6,,potassium tetrachloride palladate (II),Yes,,,,,,2,gram,Flammable solid Dessicator 2
100010100400,10043-22-8,,potassium oxalate,Yes,,,,,,500,gram,Harmful H24
100010049200,7440-16-6,,rhodium on alumina powder,No,,,,,,5,gram,Flammable solid Dessicator 2
100010049201,7440-16-6,,rhodium on alumina powder,No,,,,,,5,gram,Flammable solid Dessicator 2
100010049300,7440-16-6,,rhodium on alumina powder,No,,,,,,5,gram,Flammable solid Dessicator 2
100010172200,3425-46-5,,potassium selenocyanate,Yes,,,,,,50,gram,Toxic Dessicator
100010049301,7440-16-6,,rhodium on alumina powder,No,,,,,,5,gram,Flammable solid Dessicator 2
100010049302,7440-16-6,,rhodium on alumina powder,No,,,,,,5,gram,Flammable solid Dessicator 2
100010049400,7440-18-8,,ruthenium on alumina powder,No,,,,,,10,gram,Flammable solid Dessicator 2
100010049500,7440-18-8,,ruthenium on alumina powder,Yes,,,,,,5,gram,Flammable solid Dessicator 2
100010049501,7440-18-8,,ruthenium on alumina powder,Yes,,,,,,25,gram,Flammable solid Dessicator 2
100010049600,64536-78-3,,"tricyclohexylphosphine (1,5-cyclooctadiene) (pyridine)iridium (I) hexafluorophosphate",No,,,,I,,250,milligram,Flammable solid Dessicator 2
100010049601,64536-78-3,,"tricyclohexylphosphine (1,5-cyclooctadiene) (pyridine)iridium (I) hexafluorophosphate",No,,,,I,,5,gram,Flammable solid Dessicator 2
100010079000,18618-55-8,,cerium (III) chloride heptahydrate,Yes,,,,,,100,gram,Harmful Dessicator
100010079001,18618-55-8,,cerium (III) chloride heptahydrate,Yes,,,,,,500,gram,Harmful Dessicator
100010079100,295-37-4,,cyclam,Yes,,,,,,20,gram,Harmful Dessicator
100010079200,506-59-2,,dimethylamine hydrochloride,Yes,,,,,,25,gram,Harmful Dessicator
100010079300,7786-30-3,,magnesium chloride,Yes,,,,,,100,gram,Harmful Dessicator
100010172400,333-20-0,,potassium thiocyanate,Yes,,,,,,50,gram,Harmful H7
100010079500,2923-28-6,,silver trifluoromethanesulfonate,Yes,,,,,,1,gram,Harmful Dessicator
100010146700,1120-71-4,"1,3-",propane sultone,Yes,6.1,,,III,2811,100,gram,Toxic TM6
100010146701,1120-71-4,"1,3-",propane sultone,Yes,6.1,,,III,2811,100,gram,Toxic TM6
100010089200,504-63-2,"1,3-",propanediol,Yes,,,,,,100,gram,Harmful H14
100010089201,504-63-2,"1,3-",propanediol,Yes,,,,,,100,gram,Harmful H14
100010089202,504-63-2,"1,3-",propanediol,Yes,,,,,,100,gram,Harmful H14
100010089203,504-63-2,"1,3-",propanediol,Yes,,,,,,250,gram,Harmful H14
100010073300,109-80-8,"1,3-",propanedithiol,Yes,9,,,,3334,1,gram,Fridge S3 B1
100010043804,71-23-8,1-,propanol,Yes,3,,,II,1274,500,milliliter,Flammable liquid Small
100010073400,106-96-7,,propargyl bromide,Yes,3,,,II,2345,625,gram,Fridge S3 B1
100010073401,106-96-7,,propargyl bromide,Yes,3,,,II,2345,50,gram,Fridge S3 B1
100010137300,79-09-4,,propionic acid,Yes,8,3,,II,3463,2.5,liter,Corrosive Acid 2
100010020800,123-62-6,,propionic anhydride,Yes,8,,,III,2496,100,milliliter,Corrosive Acid 2
100010040700,79-03-8,,propionyl chloride,Yes,3,8,,II,1815,25,gram,Flammable liquid Small
100010089300,99-66-1,2-,propylpentanoic acid,Yes,,,,,,100,milliliter,Harmful H14
100010089400,20734-58-1,,"proton sponge [1,8-bis-(dimethylamino)naphthalene]",Yes,,,,,,50,gram,Harmful H14
100010011100,19847-12-2,,pyrazinecarbonitrile,Yes,,,,,,10,gram,Harmful H19
100010011200,3920-50-1,1H-,pyrazole-5-carbaldehyde,Yes,,,,,,500,milligram,Harmful H19
100010040800,110-86-1,,pyridine,Yes,3,6.1,,II,1282,500,milliliter,Flammable liquid Small
100010040801,110-86-1,,pyridine,Yes,3,6.1,,II,1282,500,milliliter,Flammable liquid Small
100010040802,110-86-1,,pyridine,Yes,3,6.1,,II,1282,500,milliliter,Flammable liquid Small
100010079501,2923-28-6,,silver trifluoromethanesulfonate,Yes,,,,,,5,gram,Harmful Dessicator
100010011300,100-54-9,3-,pyridinecarbonitrile,Yes,,,,,,100,gram,Harmful H19
100010070800,500-22-1,3-,pyridinecarboxaldehyde,Yes,3,,,III,1989,25,gram,Fridge S2 B1
100010073500,1121-60-4,2-,pyridinecarboxaldehyde,Yes,3,,,,1989,25,gram,Fridge S3 B1
100010073501,1121-60-4,2-,pyridinecarboxaldehyde,Yes,3,,,,1989,100,gram,Fridge S3 B1
100010073600,872-85-5,4-,pyridinecarboxaldehyde,Yes,,,,III,,25,gram,Fridge S3 B1
100010073601,872-85-5,4-,pyridinecarboxaldehyde,Yes,,,,III,,25,gram,Fridge S3 B1
100010073602,872-85-5,4-,pyridinecarboxaldehyde,Yes,,,,III,,25,gram,Fridge S3 B1
100010011400,89-00-9,"2,3-",pyridinedicarboxylic acid,No,,,,,,25,gram,Harmful H19
100010089500,499-83-2,"2,6-",pyridinedicarboxylic acid,Yes,,,,,,100,gram,Harmful H14
100010116800,1195-59-1,"2,6-",pyridinedimethanol,No,,,,,,25,gram,Harmful H7
100010089600,2859-68-9,2-,pyridinepropanol,Yes,,,,,,25,gram,Harmful H14
100010062400,24057-28-1,,pyridinium 4-toluenesulphonate,Yes,,,,,,25,gram,Freezer 1 S4 B2
100010079400,15439-16-4,"1,4,8,12-",tetraazacyclopentadecane,No,,,,,,5,gram,Harmful Dessicator
100010127800,67-66-3,,chloroform,Yes,6.1,,,III,1888,None,, Non-flammable solvents
100010127900,75-09-2,,dichloromethane,Yes,6.1,,,III,1593,None,, Non-flammable solvents
100010011500,586-98-1,2-,pyridylcarbinol,Yes,,,,II,,25,gram,Harmful H19
100010011600,14080-23-0,2-,pyrimidinecarbonitrile,Yes,,,,,,25,gram,Harmful H19
100010071400,109-97-7,,pyrrole,Yes,3,6.1,,,1992,100,milliliter,Fridge S2 B2
100010071401,109-97-7,,pyrrole,Yes,3,6.1,,,1992,100,milliliter,Fridge S2 B2
100010040900,123-75-1,,pyrrolidine,Yes,,,,III,,250,milliliter,Flammable liquid Small
100010089700,149-87-1,2-,pyrrolidone-5-carboxylic acid,Yes,,,,,,100,gram,Harmful H14
100010060500,127-17-3,,pyruvic acid,Yes,8,,,,3265,100,milliliter,Freezer 1 S4 B1
100010090100,123-31-9,,quinol/hydroquinone,Yes,9,,,III,3077,100,gram,Harmful H14
100010090101,123-31-9,,quinol/hydroquinone,Yes,9,,,III,3077,500,gram,Harmful H24
100010140000,91-22-5,,quinoline,Yes,6.1,,,,2656,500,milliliter,Toxic TL3
100010011700,1436-43-7,2-,quinolinecarbonitrile,Yes,,,,III,,1,gram,Harmful H19
100010152200,100-76-5,,quinuclidine,Yes,6.1,,,II,2811,50,gram,Toxic TS3
100010128000,67-68-5,,dimethylsulfoxide,No,,,,,,None,, Non-flammable solvents
100010116900,15956-28-2,,rhodium (II) acetate dimer,No,,,,,,1,gram,Harmful H7
100010117000,31126-95-1,,rhodium (II) trifluoroacetate dimer,Yes,,,,,,50,milligram,Harmful H7
100010128100,107-41-5,2-,"methyl-2,4-pentanediol",Yes,,,,,,3,kilogram, Non-flammable solvents
100010128200,79-01-6,,trichloroethylene,Yes,,,,,,1,liter, Non-flammable solvents
100010128300,39409-19-3,,amberlite IRA-96,No,,,,,,250,gram, Non-hazardous
100010128400,9049-93-8,,amberlyst A21 (LR),No,,,,,,500,gram, Non-hazardous
100010128500,631-61-8,,ammonium acetate,No,,,,,,500,gram, Non-hazardous
100010128501,631-61-8,,ammonium acetate,No,,,,,,500,gram, Non-hazardous
100010128502,631-61-8,,ammonium acetate,No,,,,,,500,gram, Non-hazardous
100010100500,50-69-1,D-,ribose,Yes,,,,,,100,gram,Harmful H24
100010020900,13815-94-6,,ruthenium (III) chloride trihydrate,Yes,8,,,II,3260,5,gram,Corrosive Acid 2
100010020901,13815-94-6,,ruthenium (III) chloride trihydrate,Yes,8,,,II,3260,5,gram,Corrosive Acid 2
100010128600,506-87-6,,ammonium carbonate,No,,,,,,500,gram, Non-hazardous
100010128700,12125-02-09,,ammonium chloride,Yes,,,,,,500,gram, Non-hazardous
100010128701,12125-02-09,,ammonium chloride,Yes,,,,,,500,gram, Non-hazardous
100010128702,12125-02-09,,ammonium chloride,Yes,,,,,,500,gram, Non-hazardous
100010117100,13465-55-9,,samarium(III) chloride hexahydrate,Yes,,,,,,20,gram,Harmful H7
100010128800,540-69-2,,ammonium formate,Yes,,,,,,500,gram, Non-hazardous
100010128900,1066-33-7,,ammonium hydrogen carbonate,Yes,,,,,,1,kilogram, Non-hazardous
100010129000,5328-37-0,L-( )-,arabinose,No,,,,,,25,gram, Non-hazardous
100010129100,50-81-7,L-,ascorbic acid,No,,,,,,500,gram, Non-hazardous
100010160000,50-81-7,L-,ascorbic acid,No,,,,,,1,kilogram, Non-hazardous
100010135800,7782-49-2,,selenium,Yes,9,,,III,3077,50,gram,Poisons Draw 2
100010135900,7446-08-04,,selenium dioxide,Yes,6.1,,7,II,,100,gram,Poisons Draw 2
100010135901,7446-08-04,,selenium dioxide,Yes,6.1,,7,II,,100,gram,Poisons Draw 2
100010172500,7446-08-04,,selenium dioxide,Yes,6.1,,7,II,,100,gram,Poisons Draw 3
100010172600,3211-76-5,,selenomethionine,Yes,6.1,,,III,3283,250,milligram,Freezer 1 S2 B1
100010146800,563-41-7,,semicarbazide hydrochloride,Yes,6.1,,,,2811,100,gram,Toxic TM6
100010129200,471-34-1,,calcium carbonate,Yes,,,,,,500,gram, Non-hazardous
100010163400,471-34-1,,calcium carbonate,No,,,,,,500,gram, Non-hazardous
100010129300,7789-77-7,,calcium hydrogen phosphate dihydrate,Yes,,,,,,1,kilogram, Non-hazardous
100010163500,7778-18-9,,calcium sulfate,No,,,,,,500,gram, Non-hazardous
100010129400,57-88-5,,cholesterol,No,,,,,,100,gram, Non-hazardous
100010129500,7440-50-8,,copper,No,4.1,,,II,3089,10,gram, Non-hazardous
100010129600,533-67-5,2-,deoxy-D-ribose,No,,,,,,25,gram, Non-hazardous
100010129601,533-67-5,2-,deoxy-D-ribose,No,,,,,,25,gram, Non-hazardous
100010129700,6381-92-6,,ethylenediaminetetraacetic acid di-sodium salt,No,,,,,,500,gram, Non-hazardous
100010129800,50-99-7,D-,glucose,No,,,,,,500,gram, Non-hazardous
100010129900,56-81-5,,glycerol,No,,,,,,500,milliliter, Non-hazardous
100010130000,56-40-6,,glycine,No,,,,,,500,gram, Non-hazardous
100010130100,657-27-2,L-( ),lysine monohydrate chloride,No,,,,,,100,gram, Non-hazardous
100010130200,7791-18-6,,magnesium chloride hexahydrate,No,,,,,,100,gram, Non-hazardous
100010138800,63231-67-4,,silica gel self-indicating (orange),No,,,,,,500,gram, Sieves/drying agents
100010138801,63231-67-4,,silica gel self-indicating (orange),No,,,,,,500,gram, Sieves/drying agents
100010011900,63148-62-9,,silicon oil,Yes,,,,,,1,liter,Harmful H19
100010089800,534-16-7,,silver carbonate,Yes,,,,,,25,gram,Harmful H14
100010089801,534-16-7,,silver carbonate,Yes,,,,,,25,gram,Harmful H14
100010134900,506-64-9,,silver cyanide,Yes,6.1,,7,,1684,500,milligram,Poisons Draw 1
100010130300,611-71-2,(R)-(-)-,mandelic acid,No,,,,,,25,gram, Non-hazardous
100010130400,66-99-9,2-,napthaldehyde,No,,,,,,25,gram, Non-hazardous
100010130500,127-08-02,,potassium acetate,No,,,,,,500,gram, Non-hazardous
100010130501,127-08-02,,potassium acetate,No,,,,,,500,gram, Non-hazardous
100010130502,127-08-02,,potassium acetate,No,,,,,,500,gram, Non-hazardous
100010172000,127-08-02,,potassium acetate,No,,,,,,500,gram, Non-hazardous
100010130600,7778-77-0,,potassium dihydrogen orthophosphate,No,,,,,,500,gram, Non-hazardous
100010152300,10294-26-5,,silver sulphate,Yes,6.1,,,II,,100,gram,Toxic TS3
100010021000,14104-20-2,,silver tetrafluoroborate,Yes,8,,,II,3260,10,gram,Corrosive Acid 2
